precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","ALIANȚA USR PLUS-voturi","PARTIDUL SOCIALIST ROMÂN-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL REPUBLICAN DIN ROMÂNIA-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL FORTA NATIONALA-voturi","PARTIDUL VERDE-voturi","FANCSALI ERNŐ-voturi"
13,CLUJ,"SCOALA GIMNAZIALA NR. 1",235,"MUNICIPIUL GHERLA",55384,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:25:55",1285,1275,1,9,0,488,479,0,9,0,458,30,1425,937,81,12,60,172,20,10,68,1,3,1,1,10,0,15,4
13,CLUJ,"ŞCOALA GIMNAZIALĂ NR.1",234,"MUNICIPIUL GHERLA",55384,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:45:32",840,825,1,10,4,351,337,0,10,4,341,10,936,585,55,12,31,133,18,4,63,1,5,0,0,1,0,18,0
13,CLUJ,"ŞCOALA GIMNAZIALĂ NR.1",233,"MUNICIPIUL GHERLA",55384,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:38:58",1784,1778,1,5,0,709,704,0,5,0,687,22,1982,1273,83,23,114,257,20,12,139,0,7,2,5,4,0,19,2
13,CLUJ,"ŞCOALA GIMNAZIALĂ NR.1",232,"MUNICIPIUL GHERLA",55384,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:17:54",1052,1045,1,5,1,407,401,0,5,1,397,10,1170,763,57,15,66,149,22,6,66,1,1,0,0,1,0,11,2
13,CLUJ,"ŞCOALA GIMNAZIALĂ RUGĂŞEŞTI",383,CĂŞEIU,56666,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:43:14",883,875,1,7,0,504,497,0,7,0,456,48,958,454,160,8,1,197,37,19,10,2,3,0,2,1,1,15,0
13,CLUJ,"SCOALA GIMNAZIALA ”TEODOR MURĂŞANU”",253,"MUNICIPIUL TURDA",55259,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 11:08:54",1149,1138,1,7,3,401,391,0,7,3,383,16,1261,860,46,30,10,203,15,6,44,0,3,9,8,0,3,4,2
13,CLUJ,"SCOALA GIMNAZIALĂ ”TEODOR MURĂŞANU”",247,"MUNICIPIUL TURDA",55259,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 09:54:55",1134,1120,2,12,0,449,437,0,12,0,423,15,1232,783,55,20,41,138,13,11,97,0,7,1,18,10,3,8,1
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”TEODOR MURĂŞANU”",252,"MUNICIPIUL TURDA",55259,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:17:43",1189,1177,5,7,0,411,404,0,7,0,397,14,1333,922,49,40,41,157,13,11,51,0,4,1,13,7,2,6,2
13,CLUJ,"ŞCOALA GIMNAZIALĂ ”TEODOR MURĂŞANU”",251,"MUNICIPIUL TURDA",55259,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:12:43",1560,1546,3,9,2,531,520,0,9,2,517,14,1705,1174,49,24,64,192,20,10,97,0,3,0,21,17,10,7,3
13,CLUJ,"SCOALA GIMNAZIALA VAIDA CĂMĂRAS",362,CĂIANU,56354,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:23:58",718,700,0,4,14,397,379,0,4,14,345,52,783,386,57,5,207,30,5,1,6,1,1,0,1,2,0,23,6
13,CLUJ,"ȘCOALA GIMNAZIALA VIIȘOARA CORP II",658,VIIŞOARA,60062,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:47:18",1291,1288,0,2,1,501,498,0,2,1,456,45,1428,927,263,11,27,63,6,1,4,2,3,0,5,7,0,63,1
13,CLUJ,"ȘCOALA GIMNAZIALA VIIȘOARA CORP II",657,VIIŞOARA,60062,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:19:28",1374,1362,0,3,9,555,543,0,3,9,522,33,1516,961,227,24,15,140,11,4,17,1,11,0,1,2,0,69,0
13,CLUJ,"ŞCOALA GUGA",384,CĂŞEIU,56666,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:57:54",260,249,0,9,2,151,140,0,9,2,142,9,280,129,80,5,0,42,9,1,0,1,1,1,1,1,0,0,0
13,CLUJ,"ŞCOALA HODIŞU",583,POIENI,59041,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:16:54",291,285,0,6,0,155,149,0,6,0,137,18,319,164,18,6,0,82,17,4,6,0,1,0,0,0,0,3,0
13,CLUJ,"ŞCOALA ”HOREA”",139,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:19:32",1555,1509,20,19,7,465,439,0,19,7,451,14,1695,1230,53,19,47,201,10,7,88,0,10,3,1,1,2,9,0
13,CLUJ,"ŞCOALA ”HOREA” (FOSTĂ NR.27)",162,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:13:16",1563,1533,17,10,3,633,620,0,10,3,620,13,1722,1089,37,11,146,254,22,6,111,0,11,8,0,3,0,5,6
13,CLUJ,"SCOALA INTERNATIONALA ”SPECTRUM”",31,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:41:37",1601,1420,173,8,0,512,504,0,8,0,507,5,1594,1082,22,14,50,277,10,10,99,0,3,4,0,2,4,6,6
13,CLUJ,"SCOALA INTERNATIONALA ”SPECTRUM”",32,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:05:46",1472,1262,182,13,15,450,422,0,13,15,444,6,1454,1004,33,10,52,226,17,0,75,0,10,6,1,3,5,6,0
13,CLUJ,"SCOALA INTERNATIONALA ”SPECTRUM”",33,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:01",1179,1156,11,12,0,370,358,0,12,0,363,7,1329,959,24,8,43,205,4,4,58,0,1,1,0,6,3,4,2
13,CLUJ,"SCOALA INTERNATIONALA ”SPECTRUM”",30,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:23:12",1913,1738,157,17,1,694,674,2,17,1,689,5,1976,1282,40,14,33,356,14,4,192,0,22,1,0,3,2,6,2
13,CLUJ,"SCOALA ”IOAN BOB”",67,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:03:21",1519,1371,132,11,5,530,513,1,11,5,520,10,1574,1044,49,11,123,179,14,2,111,1,6,3,2,2,1,10,6
13,CLUJ,"ŞCOALA ”ION AGÂRBICEANU”,",126,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:09:27",1426,1405,7,14,0,519,505,0,14,0,508,11,1582,1063,35,18,54,298,18,0,71,0,2,0,0,3,1,8,0
13,CLUJ,"ŞCOALA ”ION AGÂRBICEANU”,",128,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:43:44",1352,1327,11,12,2,397,383,0,12,2,382,15,1509,1112,25,13,47,220,3,3,55,0,7,3,0,1,1,3,1
13,CLUJ,"ŞCOALA ”ION AGÂRBICEANU”,",127,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:53:18",1387,1362,12,13,0,438,425,0,13,0,430,8,1562,1124,55,11,48,206,10,10,77,0,4,1,1,1,0,3,3
13,CLUJ,"ŞCOALA ”ION AGÂRBICEANU”,",125,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:14:46",1350,1338,9,3,0,465,462,0,3,0,457,8,1540,1075,50,15,64,229,12,4,69,0,5,1,0,3,2,3,0
13,CLUJ,"ŞCOALA ”ION AGÂRBICEANU”,",124,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:33:34",1543,1523,6,14,0,542,528,0,14,0,533,9,1712,1170,36,10,60,301,6,4,84,0,11,1,2,5,7,6,0
13,CLUJ,"ŞCOALA ”ION AGÂRBICEANU”,",123,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:54:09",1391,1375,7,9,0,520,511,0,9,0,514,6,1547,1027,39,14,56,303,11,2,68,1,5,2,0,4,1,6,2
13,CLUJ,"ŞCOALA ”ION AGÂRBICEANU”,",122,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:14:20",1246,1235,0,8,3,439,428,0,8,3,434,5,1417,978,37,5,57,228,8,3,69,2,3,1,2,3,4,8,4
13,CLUJ,"ŞCOALA ”ION CREANGĂ” ,",6,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:09:20",1537,1522,3,12,0,582,570,0,12,0,573,9,1759,1177,87,6,72,308,12,11,58,0,7,3,1,4,0,4,0
13,CLUJ,"ŞCOALA ”ION CREANGĂ” ,",5,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:49:42",1034,1021,1,12,0,424,412,0,12,0,410,14,1180,756,38,13,45,220,5,10,62,0,2,1,0,4,0,10,0
13,CLUJ,"ŞCOALA ”ION CREANGĂ” ,",7,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:49:41",1227,1210,4,13,0,440,426,1,13,0,427,13,1386,946,37,3,43,243,8,2,64,1,4,0,1,2,4,14,1
13,CLUJ,"ŞCOALA ”IULIU HAŢIEGANU” (FOSTĂ NR.21)",16,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:06:18",1588,1573,8,7,0,553,546,0,7,0,543,10,1811,1258,52,16,57,290,10,10,92,1,3,0,1,2,0,9,0
13,CLUJ,"ŞCOALA ”IULIU HAŢIEGANU” (FOSTĂ NR.21)",11,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:40:23",880,871,2,7,0,297,290,0,7,0,291,6,1023,726,30,15,32,152,4,3,41,1,7,1,0,2,0,3,0
13,CLUJ,"ŞCOALA ”IULIU HAŢIEGANU” (FOSTĂ NR.21)",12,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:20:42",892,882,2,8,0,317,309,0,8,0,304,13,1024,707,37,6,34,157,1,2,50,1,1,2,1,7,2,3,0
13,CLUJ,"ŞCOALA ”IULIU HAŢIEGANU” (FOSTĂ NR.21)",13,"MUNICIPIUL CLUJ-NAPOCA",54975,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 14:55:31",1648,1602,25,16,5,617,595,1,16,5,608,9,1793,1176,32,18,40,291,19,7,179,0,7,4,2,1,2,6,0
13,CLUJ,"ŞCOALA ”IULIU HAŢIEGANU” (FOSTĂ NR.21)",14,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:53:14",1704,1669,26,9,0,674,665,0,9,0,672,2,1864,1190,23,16,41,282,11,4,271,0,10,0,0,3,0,10,1
13,CLUJ,"ŞCOALA ”IULIU HAŢIEGANU” (FOSTĂ NR.21)",15,"MUNICIPIUL CLUJ-NAPOCA",54975,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:27:04",1434,1423,0,11,0,480,469,0,11,0,479,1,1634,1154,32,16,55,253,14,9,82,1,3,0,1,1,1,10,1
13,CLUJ,"ŞCOALA ”IULIU HAŢIEGANU” (FOSTĂ NR.21)",17,"MUNICIPIUL CLUJ-NAPOCA",54975,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 12:12:04",1461,1436,13,12,0,531,518,1,12,0,521,10,1647,1116,43,9,39,299,10,9,86,0,4,8,2,5,1,5,1
13,CLUJ,"ŞCOALA ”IULIU HAŢIEGANU” (FOSTĂ NR.21),",19,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:56:51",1525,1508,9,8,0,473,465,0,8,0,469,4,1726,1253,37,11,61,252,5,6,80,0,5,4,2,1,1,4,0
13,CLUJ,"ŞCOALA ”IULIU HAŢIEGANU” (FOSTĂ NR.21),",21,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:13",1393,1374,9,10,0,480,470,0,10,0,471,9,1542,1062,46,13,43,264,4,9,70,1,4,1,2,2,2,6,4
13,CLUJ,"ŞCOALA ”IULIU HAŢIEGANU” (FOSTĂ NR.21),",20,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:32:51",1844,1833,4,7,0,679,671,1,7,0,668,11,2092,1413,57,25,56,376,8,2,109,3,6,3,5,3,1,11,3
13,CLUJ,"ŞCOALA ”LIVIU REBREANU”",77,"MUNICIPIUL CLUJ-NAPOCA",54975,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 09:29:05",1561,1550,2,9,0,530,521,0,9,0,512,18,1741,1211,49,11,52,316,3,10,48,0,7,1,3,4,0,6,2
13,CLUJ,"ŞCOALA ”LIVIU REBREANU”",76,"MUNICIPIUL CLUJ-NAPOCA",54975,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:49:54",1578,1558,5,15,0,538,523,0,15,0,525,13,1752,1214,38,20,46,295,10,12,74,0,14,0,4,5,1,5,1
13,CLUJ,"ŞCOALA ”LIVIU REBREANU”",75,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:02:01",1571,1553,8,10,0,560,550,0,10,0,548,12,1740,1180,56,25,63,272,19,4,73,2,6,2,1,10,8,5,2
13,CLUJ,"ŞCOALA ” LIVIU REBREANU” ( FOSTA CONSTANTIN BRÂNCOVEANU), ALEEA RETEZAT NR.4",80,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:37",1140,1129,4,7,0,423,416,0,7,0,413,10,1269,846,44,18,24,233,5,9,64,1,2,2,2,2,0,7,0
13,CLUJ,"ŞCOALA ” LIVIU REBREANU” ( FOSTA CONSTANTIN BRÂNCOVEANU), ALEEA RETEZAT NR.4",82,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:44:40",935,921,4,10,0,319,309,0,10,0,312,7,1072,753,22,11,19,194,8,7,35,0,2,2,0,1,4,7,0
13,CLUJ,"ŞCOALA ” LIVIU REBREANU” ( FOSTA CONSTANTIN BRÂNCOVEANU), ALEEA RETEZAT NR.4",81,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:40:40",1338,1329,2,7,0,460,453,0,7,0,454,6,1542,1082,52,7,59,244,6,9,59,0,3,3,0,0,1,11,0
13,CLUJ,"ŞCOALA ” LIVIU REBREANU”( FOSTA CONSTANTIN BRÂNCOVEANU),ALEEA RETEZAT NR.4",79,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:02:38",1521,1514,1,6,0,517,511,0,6,0,508,9,1680,1163,59,14,34,322,7,3,51,0,7,3,0,3,0,3,2
13,CLUJ,"SCOALA LUNA DE SUS",461,FLOREŞTI,57706,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:33:35",1011,993,6,10,2,520,508,0,10,2,497,23,1095,575,16,11,260,182,3,4,13,1,0,3,0,0,0,2,2
13,CLUJ,"SCOALA LUNA DE SUS",460,FLOREŞTI,57706,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:07:51",827,808,6,12,1,439,426,0,12,1,409,30,888,449,20,17,174,152,2,15,15,0,0,9,0,2,0,1,2
13,CLUJ,"ŞCOALA LUNCA VIŞAGULUI",586,POIENI,59041,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:37:55",191,182,0,9,0,112,103,0,9,0,107,5,204,92,20,8,0,57,14,3,1,0,0,0,0,0,0,4,0
13,CLUJ,"ȘCOALA MERA",326,BACIU,55838,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:53:34",1303,1272,2,7,22,703,674,0,7,22,645,58,1422,719,34,5,433,101,33,4,16,1,0,12,2,1,0,2,1
13,CLUJ,"SCOALA MIHAI EMINESCU DEJ",206,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:17:57",974,964,1,9,0,311,302,0,9,0,295,16,1065,754,44,22,35,118,16,17,23,0,3,0,7,4,0,6,0
13,CLUJ,"SCOALA MIHAI EMINESCU DEJ",207,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:31",1561,1543,6,11,1,606,594,0,11,1,590,16,1737,1131,97,74,40,231,30,47,53,1,4,1,1,2,0,9,0
13,CLUJ,"SCOALA MIHAI EMINESCU DEJ",205,"MUNICIPIUL DEJ",55008,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:15:11",849,819,1,9,20,265,236,0,9,20,248,17,907,642,36,55,10,99,5,16,20,0,2,0,2,1,1,1,0
13,CLUJ,"ŞCOALA ”NICOLAE IORGA”",173,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:34:24",1807,1794,5,8,0,654,646,0,8,0,639,15,2009,1355,39,22,140,310,9,8,86,1,8,1,2,0,3,10,0
13,CLUJ,"ŞCOALA ”NICOLAE IORGA”",172,"MUNICIPIUL CLUJ-NAPOCA",54975,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:59:11",1662,1654,0,8,0,547,539,0,8,0,528,19,1888,1341,50,21,37,327,7,9,50,0,7,8,1,1,6,4,0
13,CLUJ,"ŞCOALA ”NICOLAE IORGA”",174,"MUNICIPIUL CLUJ-NAPOCA",54975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:58:05",1774,1759,1,14,0,659,645,0,14,0,650,9,1958,1299,38,17,71,336,9,13,140,2,6,2,3,4,2,4,3
13,CLUJ,"ŞCOALA ”NICOLAE IORGA”",171,"MUNICIPIUL CLUJ-NAPOCA",54975,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 14:24:37",1791,1756,21,11,3,571,557,0,11,3,555,13,2001,1430,51,24,85,265,7,8,78,1,9,6,1,10,0,7,3
