precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL POPULAR MAGHIAR DIN TRANSILVANIA-voturi","ALIANȚA USR PLUS-voturi"
5,BIHOR,"COLEGIUL NAȚIONAL ”ONISIFOR GHIBU”",26,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:08:13",1608,1592,5,9,2,543,532,0,9,2,536,7,1772,1229,416,32,3,3,31,14,17,4,16
5,BIHOR,"COLEGIUL NAȚIONAL ”ONISIFOR GHIBU”",24,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:08:53",1478,1461,3,14,0,525,511,0,14,0,520,5,1630,1102,397,40,5,2,44,1,7,17,7
5,BIHOR,"COLEGIUL NAȚIONAL ”ONISIFOR GHIBU”",23,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:40:05",1484,1442,34,8,0,584,575,1,8,0,580,4,1597,1013,462,40,2,5,31,4,8,9,19
5,BIHOR,"COLEGIUL NAȚIONAL TEODOR NEŞ",172,"MUNICIPIUL SALONTA",26975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:03:24",776,756,6,8,6,342,328,0,8,6,335,7,840,498,104,186,0,8,22,2,3,7,3
5,BIHOR,"COLEGIUL TEHNIC ALEXANDRU ROMAN",183,"ORAŞ ALEŞD",26699,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:36:01",1546,1519,9,18,0,698,680,0,18,0,677,21,1682,984,478,55,42,0,57,6,16,3,20
5,BIHOR,"COLEGIUL TEHNIC ”CONSTANTIN BRÂNCUȘI”",91,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:39:28",1501,1482,4,15,0,547,532,0,15,0,530,17,1717,1170,369,54,12,3,59,4,7,11,11
5,BIHOR,"COLEGIUL TEHNIC ”CONSTANTIN BRÂNCUȘI”",90,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:08:57",1580,1564,5,11,0,536,525,0,11,0,522,14,1728,1192,359,45,4,6,66,6,9,16,11
5,BIHOR,"COLEGIUL TEHNIC ”IOAN CIORDAŞ”",149,"MUNICIPIUL BEIUŞ",26804,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 18:04:17",1166,1138,2,18,8,660,634,0,18,8,626,15,1322,643,406,51,1,6,109,8,9,5,31
5,BIHOR,"COLEGIUL TEHNIC„UNIREA” ŞTEI",203,"ORAŞ ŞTEI",26840,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:48:15",1155,1124,0,27,4,529,498,0,27,4,520,9,1355,826,393,6,3,13,61,10,11,0,23
5,BIHOR,"COLEGIUL TEHNIC „UNIREA” ŞTEI - ŞCOALA DE ŞOFERI",204,"ORAŞ ŞTEI",26840,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:49:36",1320,1288,0,31,1,621,589,0,31,1,605,16,1492,871,486,2,0,10,69,9,19,0,10
5,BIHOR,"CREȘA NR.13 ”LIZUCA ȘI PATROCLE”",36,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:47:36",1459,1429,11,19,0,613,594,0,19,0,598,15,1650,1037,453,41,1,3,46,8,15,13,18
5,BIHOR,"CREȘA NR.13 ”LIZUCA ȘI PATROCLE”",37,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:10:27",1425,1407,7,11,0,529,518,0,11,0,520,9,1626,1097,387,45,0,5,43,5,9,18,8
5,BIHOR,"CREȘA NR. 2 ” PICIORUȘE VESELE ”",7,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:15:55",787,774,3,10,0,247,237,0,10,0,241,6,907,660,163,17,0,3,29,4,7,6,12
5,BIHOR,"CREŞA NR.2 ”PICIORUŞE VESELE”",9,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:29:09",1258,1240,4,14,0,438,424,0,14,0,437,1,1373,935,288,58,1,10,37,8,10,16,9
5,BIHOR,"CREȘA NR. 3 ”SCUFIȚA ROȘIE”",35,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:25:30",1546,1533,3,10,0,569,559,0,10,0,559,10,1695,1126,424,35,1,4,53,7,7,10,18
5,BIHOR,"FOSTA GRĂDINIȚĂ CU PROGRAM NORMAL",512,RĂBĂGANI,30648,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:37:10",106,98,0,8,0,77,69,0,8,0,75,2,110,33,51,0,0,1,20,2,0,0,1
5,BIHOR,"FOSTĂ GRADINIȚA PONIȚA",525,ROŞIA,30844,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:52:59",623,605,2,15,1,471,454,1,15,1,438,33,670,199,261,6,0,3,156,3,6,0,3
5,BIHOR,"FOSTA ŞCOALĂ CU CLASELE I - IV",590,ŞOIMI,31422,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:26:41",105,95,0,10,0,69,59,0,10,0,64,5,106,37,43,0,0,0,11,3,6,0,1
5,BIHOR,"FOSTA ȘCOALĂ CU CLASELE I - IV",594,ŞOIMI,31422,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:57:25",150,142,0,6,2,94,86,0,6,2,89,5,158,64,47,0,2,1,9,10,16,1,3
5,BIHOR,"FOSTA ȘCOALĂ CU CLASELE I - IV",592,ŞOIMI,31422,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:34:56",79,65,0,10,4,63,49,0,10,4,58,5,77,14,44,1,0,0,8,2,2,0,1
5,BIHOR,"FOSTA ȘCOALĂ CU CLASELE I - IV",596,ŞOIMI,31422,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:51:48",277,249,0,22,6,201,173,0,22,6,189,12,283,82,113,2,0,2,47,8,13,2,2
5,BIHOR,"FOSTA ȘCOALĂ CU CLASELE I- IV",593,ŞOIMI,31422,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:46:57",144,129,0,12,3,113,98,0,12,3,108,5,144,31,71,1,0,1,16,6,7,0,6
5,BIHOR,"FOSTA ȘCOALĂ CU CLASELE I-IV ALBEȘTI",508,RĂBĂGANI,30648,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:26:23",225,207,0,12,6,177,159,0,12,6,166,11,235,58,138,3,1,1,20,0,2,0,1
5,BIHOR,"FOSTA SCOALA CU CLASELE I-IV CIULEȘTI",573,SPINUŞ,31208,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:30:11",167,158,0,7,2,109,100,0,7,2,101,8,166,57,69,3,0,3,21,0,4,0,1
5,BIHOR,"FOSTA SCOALA CU CLASELE I-IV GURBEŞTI",575,SPINUŞ,31208,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:55:44",110,100,0,10,0,72,62,0,10,0,67,5,110,38,47,0,1,5,12,0,1,0,1
5,BIHOR,"FOSTA SCOALA CU CLASELE I-IV NĂDAR",572,SPINUŞ,31208,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:46:43",195,182,0,10,3,118,105,0,10,3,114,4,200,82,70,2,1,26,11,1,2,0,1
5,BIHOR,"FOSTA ȘCOALĂ CU CLASELE I - VIII",591,ŞOIMI,31422,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:31:17",127,108,0,13,6,101,82,0,13,6,91,10,124,23,41,1,0,11,20,1,16,0,1
5,BIHOR,"FOSTA ȘCOALĂ CU CLS.I-IV",532,SĂCĂDAT,30871,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:17:04",195,135,0,56,4,125,65,0,56,4,115,10,152,26,65,1,0,6,25,5,9,1,3
5,BIHOR,"FOSTA ȘCOALĂ PRIMARĂ CU CLASELE I-IV",585,ŞIMIAN,31333,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:05:20",146,135,0,8,3,101,90,0,8,3,88,13,155,54,3,78,0,0,3,2,0,2,0
5,BIHOR,"FOSTA ŞCOALA PRIMARĂ DIN SĂRSIG",337,CHIŞLAZ,28530,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:54:42",239,229,0,6,4,139,129,0,6,4,121,18,254,115,90,11,0,5,11,0,1,0,3
5,BIHOR,"FOST SEDIU PRIMARIE",577,"SUPLACU DE BARCĂU",31262,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:25",1006,996,0,4,6,516,506,0,4,6,489,27,1132,616,268,87,6,4,44,9,4,51,16
5,BIHOR,"FOSTUL MAGAZIN WAGNER",166,"MUNICIPIUL SALONTA",26975,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:56:50",1472,1459,0,8,5,648,635,0,8,5,620,28,1606,958,121,427,5,3,35,2,5,16,6
5,BIHOR,"FOSTUL SFAT POPULAR MIZIES",385,DRĂGĂNEŞTI,29243,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:02:31",458,433,0,12,13,347,322,0,12,13,341,5,479,132,266,4,0,5,58,1,2,0,5
5,BIHOR,"FUNDAŢIA DE SCLEROZĂ MULTIPLĂ",93,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:54:20",1122,1107,3,12,0,432,420,0,12,0,420,12,1222,790,333,27,2,4,27,4,5,6,12
5,BIHOR,"FUNDAŢIA DE SCLEROZĂ MULTIPLĂ",94,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:24",1268,1255,5,8,0,422,414,0,8,0,415,7,1396,974,303,52,3,3,28,2,8,11,5
5,BIHOR,GRADINITA,560,"SÂNNICOLAU ROMÂN",32179,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:47:44",421,382,0,12,27,421,382,0,12,27,373,48,591,170,229,6,7,3,65,12,48,0,3
5,BIHOR,GRĂDINIŢA,317,CEFA,28246,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:37:59",173,161,2,9,1,95,85,0,9,1,93,2,181,86,78,3,2,0,5,1,2,0,2
5,BIHOR,"GRĂDINIȚA CETEA",257,BOROD,27560,7,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:05:02",195,172,0,23,0,117,94,0,23,0,108,9,190,73,59,1,0,0,44,2,1,1,0
5,BIHOR,"GRĂDINIŢA CU PROGRAM NORMAL",296,BUNTEŞTI,27971,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:11:38",368,346,0,18,4,307,285,0,18,4,294,13,391,84,219,2,0,0,56,13,1,0,3
5,BIHOR,"GRĂDINIŢA CU PROGRAM NORMAL ”101 DALMAŢIENI” CORDĂU",557,SÂNMARTIN,26582,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:32:50",1351,1319,1,12,19,863,832,0,12,19,821,42,1470,607,427,5,1,3,332,9,37,1,6
5,BIHOR,"GRĂDINIȚA CU PROGRAM NORMAL BELFIR",632,TINCA,31789,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:44:20",485,473,0,8,4,193,181,0,8,4,180,13,528,335,64,24,0,1,10,1,4,72,4
5,BIHOR,"GRĂDINIȚA CU PROGRAM NORMAL NR. 1",184,"ORAŞ ALEŞD",26699,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:22:38",1243,1211,10,19,3,658,635,1,19,3,636,22,1328,670,374,125,25,1,63,8,14,6,20
5,BIHOR,"GRĂDINIŢA CU PROGRAM NORMAL NR. 15",81,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:27:03",2015,1989,5,6,15,731,710,0,6,15,715,16,2220,1489,315,279,2,4,31,5,6,59,14
5,BIHOR,"GRĂDINIŢA CU PROGRAM NORMAL NR. 16",117,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:39:09",1884,1860,10,14,0,809,795,0,14,0,778,17,2107,1298,525,102,3,12,37,9,14,41,35
5,BIHOR,"GRĂDINIŢA CU PROGRAM NORMAL NR.17",56,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:00:24",1611,1592,3,16,0,598,582,0,16,0,592,6,1766,1168,401,99,1,3,31,5,3,27,22
5,BIHOR,"GRĂDINIȚA CU PROGRAM NORMAL NR.1 PETREU",229,ABRĂMUŢ,27169,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:56:00",1475,1431,2,16,26,699,662,0,11,26,629,70,1571,872,88,482,1,2,35,3,6,9,3
5,BIHOR,"GRĂDINIŢA CU PROGRAM NORMAL NR.2",33,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:37:41",1715,1693,7,15,0,704,689,0,15,0,686,18,1873,1169,506,50,5,3,69,9,13,14,17
5,BIHOR,"GRĂDINIŢA CU PROGRAM NORMAL, NR.2",417,HOLOD,29573,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:58:04",689,588,3,67,31,481,381,2,67,31,454,27,645,164,281,5,1,4,121,9,8,0,25
5,BIHOR,"GRĂDINIȚA CU PROGRAM NORMAL NR.2 SITANI",494,POMEZEU,30470,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:50",362,339,0,6,17,279,256,0,6,17,266,13,398,119,200,5,1,2,44,7,7,0,0
5,BIHOR,"GRĂDINIȚA CU PROGRAM NORMAL NR. 2 ZĂVOIU",545,SÂMBĂTA,31057,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:43:24",266,215,0,44,7,212,161,0,44,7,194,18,227,15,83,2,0,2,79,16,6,1,5
5,BIHOR,"GRĂDINIȚA CU PROGRAM NORMAL NR,3",583,ŞIMIAN,31333,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:46:31",245,227,1,10,7,104,88,0,10,6,96,8,262,158,16,71,0,0,2,0,0,7,0
5,BIHOR,"GRĂDINIŢA CU PROGRAM NORMAL NR.3",644,"UILEACU DE BEIUŞ",31921,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:19:48",377,347,0,15,15,294,264,0,15,15,276,18,384,90,98,2,0,12,159,1,1,0,3
5,BIHOR,"GRĂDINIȚA CU PROGRAM NORMAL NR.3",367,DERNA,29038,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:36:21",239,228,0,11,0,148,137,0,11,0,136,12,249,101,63,2,4,0,56,1,6,2,2
5,BIHOR,"GRĂDINIȚĂ CU PROGRAM NORMAL NR.3",349,COPĂCEL,28816,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:03:40",406,326,1,62,17,318,238,1,62,17,291,27,376,58,143,7,0,2,110,24,2,1,2
5,BIHOR,"GRĂDINIȚA CU PROGRAM NORMAL NR. 3 OGEȘTI",542,SÂMBĂTA,31057,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:46:05",185,164,0,8,13,138,117,0,8,13,132,6,187,49,74,5,1,1,42,4,1,0,4
5,BIHOR,"GRĂDINIȚA CU PROGRAM NORMAL NR.4 ROGOZ",544,SÂMBĂTA,31057,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:04:45",252,208,0,34,10,191,147,0,34,10,178,13,240,49,73,2,1,5,70,13,4,1,9
5,BIHOR,"GRĂDINIŢA CU PROGRAM NORMAL NR. 4 UCURIŞ",469,OLCEA,30229,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:00:06",451,443,0,5,3,199,191,0,5,3,190,9,493,294,153,2,1,2,19,3,8,1,1
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT",148,"MUNICIPIUL BEIUŞ",26804,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:17:47",1152,1092,21,36,3,595,557,0,36,2,587,8,1302,707,401,30,3,2,95,15,11,2,28
5,BIHOR,"GRĂDINIȚĂ CU PROGRAM PRELUNGIT",197,"ORAŞ SĂCUENI",30915,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:25:45",1176,1146,3,17,10,587,560,0,17,10,556,31,1300,713,104,339,0,5,64,1,0,43,0
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”5 URSULEŢI” RONTĂU",556,SÂNMARTIN,26582,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:51:38",1018,998,2,17,1,636,618,0,17,1,601,35,1102,466,314,7,1,8,187,10,69,1,4
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”ALBĂ CA ZĂPADA” BĂILE FELIX",553,SÂNMARTIN,26582,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:58:26",516,497,4,15,0,329,313,1,15,0,322,7,552,223,204,1,0,2,77,4,26,0,8
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”CĂSUŢA POVEŞTILOR” BETFIA",552,SÂNMARTIN,26582,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:33:02",410,389,0,21,0,308,287,0,21,0,305,3,437,129,195,1,1,1,101,2,3,0,1
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.1 TINCA",628,TINCA,31789,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:57",1158,1103,2,15,38,600,548,0,15,37,579,21,1226,626,351,104,3,4,61,14,10,22,10
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.20",57,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:32:50",1369,1353,0,16,0,452,436,0,16,0,449,3,1562,1110,308,60,4,3,40,4,8,9,13
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.22",6,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:06:01",1498,1481,1,15,1,598,582,0,15,1,592,6,1663,1065,470,26,1,8,37,10,7,14,19
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.22",5,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:23:06",1357,1350,0,7,0,410,403,0,7,0,401,9,1561,1151,313,40,2,2,21,4,8,2,9
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 22",8,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:12:38",1188,1175,0,13,0,396,383,0,13,0,391,5,1312,916,278,51,2,4,41,3,1,3,8
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.24",22,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:16:09",1391,1372,6,13,0,525,512,0,13,0,518,7,1556,1031,358,48,1,8,43,11,11,11,27
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.25",15,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:23:56",767,741,13,13,0,250,237,0,13,0,240,10,842,592,136,34,1,6,30,2,18,5,8
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.25",16,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:07:26",1040,1021,1,18,0,332,314,0,18,0,329,3,1199,867,229,39,2,4,23,2,5,11,14
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 28",34,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:45:03",1466,1451,2,13,0,549,536,0,13,0,534,15,1614,1065,400,24,1,5,60,2,8,16,18
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 35",95,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:07:31",1136,1115,5,16,0,416,400,0,16,0,400,16,1261,845,257,55,0,5,45,2,7,20,9
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 35",96,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:51:30",1016,1002,1,13,0,390,377,0,13,0,384,6,1134,744,255,59,1,1,30,2,16,5,15
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.4",162,"MUNICIPIUL MARGHITA",26877,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:59:26",1027,1015,0,8,4,341,329,0,8,4,318,23,1147,806,141,98,4,1,60,5,2,3,4
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.4",163,"MUNICIPIUL MARGHITA",26877,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:56:55",1369,1343,1,14,11,648,623,0,14,11,635,13,1512,864,254,294,5,1,49,8,6,13,5
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 41",108,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:36:48",1723,1713,0,10,0,642,632,0,10,0,636,6,1912,1270,444,84,3,11,51,9,6,17,11
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 41",109,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:08:23",1686,1664,7,15,0,641,626,0,15,0,633,8,1851,1210,450,89,2,4,45,4,9,12,18
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.42",84,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:34",1552,1536,2,14,0,622,608,0,14,0,611,11,1710,1088,459,66,3,4,38,2,10,16,13
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.42",86,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:36:20",1479,1468,0,11,0,625,614,0,11,0,615,10,1638,1013,466,71,2,1,38,3,4,14,16
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.42",85,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:43:09",882,868,1,13,0,318,305,0,13,0,316,1,967,649,188,52,3,5,48,4,4,7,5
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 44",142,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:13:31",1188,1170,5,13,0,500,487,0,13,0,488,12,1296,796,368,12,1,3,61,2,18,6,17
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 44",143,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:26:51",2045,1993,30,20,2,818,796,0,20,2,808,10,2178,1360,579,55,4,6,71,6,15,13,59
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 45",70,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:58:16",1353,1333,9,10,1,577,566,0,10,1,573,4,1513,936,397,66,3,5,56,2,6,15,23
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 45",69,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:33:18",1001,993,0,8,0,415,407,0,8,0,411,4,1144,729,307,49,2,1,30,4,5,6,7
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 45",72,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 20:27:49",1121,1106,5,10,0,478,468,0,10,0,462,5,1282,804,310,62,3,4,31,6,11,15,20
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 45",71,"MUNICIPIUL ORADEA",26564,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 20:13:43",1406,1384,6,16,0,551,535,0,16,0,528,7,1541,990,380,57,3,4,41,4,9,9,21
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.46",39,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:41:58",1136,1123,4,9,0,328,319,0,9,0,314,5,1248,929,204,34,1,11,24,3,10,12,15
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.46",38,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:02:56",737,720,4,13,0,246,233,0,13,0,243,3,820,574,150,31,1,4,24,3,9,5,16
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.5",114,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:46:55",1629,1602,9,11,7,650,634,1,11,4,640,10,1770,1120,406,116,4,3,31,9,9,30,32
5,BIHOR,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.5",113,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:56:17",1248,1232,4,12,0,511,499,0,12,0,504,7,1370,859,318,90,3,2,22,5,9,34,21
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.52",47,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:56:55",1078,1065,1,11,1,302,290,0,11,1,299,3,1183,881,181,58,2,3,22,4,3,17,9
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.52",46,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:50:35",1316,1297,2,17,0,456,439,0,17,0,444,12,1492,1036,280,75,2,5,34,4,3,32,9
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.52",45,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:01:53",837,821,4,12,0,251,239,0,12,0,248,3,942,691,160,33,1,2,23,7,14,3,5
5,BIHOR,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.53",44,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:36:03",859,843,2,14,0,321,307,0,14,0,317,4,939,618,198,53,1,3,35,2,5,10,10
