precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL ÎMPREUNĂ PENTRU MOLDOVA-voturi","PARTIDUL VERDE-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL RE:START ROMÂNIA-voturi","ALIANȚA USR PLUS-voturi"
24,IAŞI,"ȘCOALA GIMNAZIALĂ GLODENII GÎNDULUI",708,ŢIBĂNEŞTI,99780,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:01:09",1041,1025,0,9,7,480,464,0,9,7,431,49,1100,620,12,214,0,91,47,6,1,0,3,48,3,6
24,IAŞI,"ȘCOALA GIMNAZIALĂ GLODENII GÎNDULUI",707,ŢIBĂNEŞTI,99780,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:45:59",1081,1072,0,7,2,477,468,0,7,2,422,55,1100,623,10,245,0,74,30,2,0,0,4,52,0,5
24,IAŞI,"SCOALA GIMNAZIALA GOLAIESTI",447,GOLĂIEŞTI,97090,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:33:50",1597,1567,1,16,13,971,942,0,16,13,867,104,1600,629,18,415,40,275,29,23,3,3,45,13,1,2
24,IAŞI,"SCOALA GIMNAZIALA GRAJDURI",459,GRAJDURI,97241,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:42:53",1180,1178,0,2,0,309,307,0,2,0,265,44,1300,991,12,53,3,142,32,6,1,0,11,2,1,2
24,IAŞI,"SCOALA GIMNAZIALA GRAJDURI",458,GRAJDURI,97241,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:51:38",1287,1283,1,3,0,235,231,1,3,0,208,27,1400,1165,7,43,13,90,35,8,0,0,8,0,2,2
24,IAŞI,"SCOALA GIMNAZIALA ”GRIGORE URECHE” CEPLENITA",355,CEPLENIŢA,96147,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:03:51",1168,1158,1,0,9,515,506,0,0,9,444,71,1200,685,53,161,3,93,30,3,3,0,5,4,2,87
24,IAŞI,"ȘCOALA GIMNAZIALA GURA BOHOTIN",457,GORBAN,97189,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:20:29",404,398,0,6,0,222,216,0,6,0,198,24,400,178,3,65,2,87,13,3,0,0,2,1,1,21
24,IAŞI,"ȘCOALA GIMNAZIALĂ HADÂMBU",551,MOGOŞEŞTI,98113,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:03:23",838,834,0,4,0,437,433,0,4,0,356,81,900,463,90,194,8,24,10,5,3,7,7,3,2,3
24,IAŞI,"SCOALA GIMNAZIALA HALCENI",671,ŞIPOTE,99370,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:03:45",1179,1175,0,4,0,567,563,0,4,0,462,105,1300,733,40,188,4,146,26,6,2,2,18,12,13,5
24,IAŞI,"ȘCOALA GIMNAZIALĂ HĂRMĂNEȘTII VECHI",478,HĂRMĂNEŞTI,100326,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:25:10",1277,1260,0,3,14,678,661,0,3,14,621,57,1400,722,91,317,5,137,21,3,0,0,2,3,1,41
24,IAŞI,"ŞCOALA GIMNAZIALA HARPASESTI,CORP CLADIRE NOU,SALA DIN PARTEA DREAPTA,PARTER",578,POPEŞTI,98435,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 13:23:27",785,766,0,5,14,456,437,0,5,14,382,74,800,344,7,215,2,119,15,7,0,0,4,2,3,8
24,IAŞI,"SCOALA GIMNAZIALA HECI",510,LESPEZI,97606,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:18:34",930,927,0,2,1,433,430,0,2,1,382,51,1000,567,56,137,62,50,33,8,5,1,14,4,0,12
24,IAŞI,"SCOALA GIMNAZIALA HECI",511,LESPEZI,97606,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:00:59",849,843,0,1,5,418,413,0,0,5,378,40,900,482,86,135,40,50,17,9,3,1,18,2,1,16
24,IAŞI,"SCOALA GIMNAZIALA HELESTENI",480,HELEŞTENI,97465,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:23:57",665,653,0,4,8,386,374,0,4,8,359,27,700,314,13,142,2,133,18,11,1,0,26,6,1,6
24,IAŞI,"ŞCOALA GIMNAZIALĂ HERMEZIU",693,TRIFEŞTI,99600,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:07:11",770,765,0,3,2,400,395,0,3,2,354,46,795,395,2,293,1,32,12,2,2,0,2,7,0,1
24,IAŞI,"SCOALA GIMNAZIALA HINDRESTI",570,OŢELENI,98300,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:50:40",910,881,0,9,20,499,470,0,9,20,426,73,1000,501,7,175,4,172,33,8,1,2,5,8,0,11
24,IAŞI,"ȘCOALA GIMNAZIALĂ HÎRTOAPE",737,VÂNĂTORI,100086,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:08:12",1027,939,0,77,11,699,611,0,77,11,624,75,996,297,25,164,2,393,7,11,1,1,4,8,3,5
24,IAŞI,"SCOALA GIMNAZIALA HORLESTI",607,REDIU,95239,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:18:14",1095,1079,0,12,4,503,487,0,12,4,462,41,1190,687,47,112,4,42,134,13,1,2,2,5,4,96
24,IAŞI,"ŞCOALA GIMNAZIALĂ HORLEŞTI CORP B",497,HORLEŞTI,97517,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:43:54",418,418,0,0,0,228,228,0,0,0,208,20,500,272,1,175,2,18,8,0,0,0,0,1,0,3
24,IAŞI,"ŞCOALA GIMNAZIALĂ HORLEŞTI CORP B",496,HORLEŞTI,97517,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:18:12",1153,1144,4,0,5,637,632,0,0,5,591,46,1200,563,5,496,0,39,29,5,0,0,0,7,1,9
24,IAŞI,"SCOALA GIMNAZIALA IAZU NOU",669,ŞIPOTE,99370,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:13:39",815,810,0,5,0,345,340,0,5,0,304,41,900,555,11,76,3,111,69,3,2,0,10,5,11,3
24,IAŞI,"SCOALA GIMNAZIALA ”IOANID ROMANESCU” ROMANESTI",608,ROMÂNEŞTI,98738,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:49:05",716,690,0,4,22,484,458,0,4,22,437,47,700,216,20,294,13,91,4,5,0,0,0,5,2,3
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IOANID ROMANESCU” VOINEŞTI",754,VOINEŞTI,100219,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:16",986,983,0,3,0,427,424,0,3,0,384,43,1100,673,15,165,13,115,15,8,2,1,16,12,2,20
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IOANID ROMANESCU” VOINEŞTI",752,VOINEŞTI,100219,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:38:33",1169,1162,1,4,2,517,511,0,4,2,451,66,1300,783,14,211,12,115,40,6,1,0,15,8,5,24
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IOANID ROMANESCU” VOINEŞTI",753,VOINEŞTI,100219,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:21",795,793,0,1,1,359,357,0,1,1,311,48,900,541,4,139,15,84,16,9,0,0,13,6,1,24
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",14,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:56:49",1253,1244,1,7,1,447,439,0,7,1,430,17,1400,953,17,124,7,71,17,17,6,7,28,3,6,127
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",13,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:46:58",1292,1278,4,10,0,438,427,1,10,0,426,12,1400,962,12,144,12,63,27,8,1,11,12,5,6,125
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",12,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:15",1316,1295,13,8,0,446,438,0,8,0,437,9,1399,953,7,106,4,71,25,9,5,11,20,4,9,166
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION CREANGĂ”",11,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:15:40",1331,1316,5,10,0,438,428,0,10,0,427,11,1500,1062,10,101,5,50,17,11,1,6,23,3,2,198
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IONEL TEODOREANU”",153,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:03:40",1638,1627,0,11,0,406,395,0,11,0,396,4,1800,1202,20,134,10,65,16,11,3,2,18,5,7,105
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IONEL TEODOREANU”",150,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:44:52",1533,1522,0,11,0,382,371,0,11,0,365,17,1700,1316,19,130,5,51,16,8,1,9,24,5,10,87
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IONEL TEODOREANU”",152,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:00:13",1320,1309,0,11,0,337,326,0,11,0,312,14,1500,1174,12,100,7,41,26,7,0,3,15,1,2,98
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IONEL TEODOREANU”",154,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:18",1862,1852,0,10,0,206,196,0,10,0,199,7,2100,1894,8,59,2,33,10,4,0,8,7,4,3,61
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”IONEL TEODOREANU”",151,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:39:08",1476,1466,3,7,0,402,394,1,7,0,392,10,1600,1198,21,138,4,65,19,10,2,11,23,1,5,93
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION GHICA”",167,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:12:21",585,577,0,8,0,191,183,0,8,0,185,6,600,409,8,56,4,33,3,4,0,1,9,1,2,64
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION GHICA”",166,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:17:28",1473,1460,0,13,0,412,399,0,13,0,395,17,1600,1188,22,139,8,72,15,11,1,1,14,5,6,101
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION GHICA”",168,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:12:30",592,582,1,9,0,197,188,0,9,0,188,9,600,403,8,66,3,26,9,6,1,9,9,2,4,45
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION NECULCE”",239,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:49:06",1248,1239,0,9,0,343,334,0,9,0,330,13,1400,1057,20,113,6,52,21,18,1,7,13,2,1,76
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION NECULCE”",240,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:34:39",1019,1013,0,6,0,356,350,0,6,0,348,8,1100,744,15,95,3,60,15,4,3,14,14,2,4,119
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION NECULCE”",241,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:18:18",1085,1073,5,7,0,372,364,1,7,0,360,12,1200,828,15,119,6,49,30,5,2,9,5,3,7,110
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION NECULCE”",242,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:29:21",1084,1073,2,8,1,272,263,0,8,1,256,16,1200,928,7,95,5,59,14,1,1,7,6,1,2,58
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION SIMIONESCU”",57,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:01:57",1204,1195,3,6,0,394,388,0,6,0,375,14,1300,906,11,149,6,54,15,10,0,6,18,2,2,102
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION SIMIONESCU”",61,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:37:57",1807,1792,5,10,0,587,577,0,10,0,577,10,2000,1413,17,203,13,56,41,13,4,10,19,4,5,192
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION SIMIONESCU”",60,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:09:24",1771,1750,3,18,0,517,499,0,18,0,496,19,2000,1485,16,177,8,41,26,15,3,7,28,5,8,162
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION SIMIONESCU”",59,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:14:15",1227,1216,0,10,1,363,352,0,10,1,350,13,1400,1037,14,117,6,67,16,7,4,5,18,2,4,90
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION SIMIONESCU”",58,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:38:42",1215,1200,2,13,0,404,391,0,13,0,396,8,1300,896,17,121,4,101,28,11,0,4,23,2,4,81
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ION SIMIONESCU”",56,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:08:55",1229,1215,3,11,0,381,369,1,11,0,370,7,1396,1019,12,115,5,72,13,7,0,4,17,8,7,110
24,IAŞI,"ŞCOALA GIMNAZIALĂ IUGANI - ŞCOALA NOUĂ",527,MIRCEŞTI,97811,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:26:41",517,511,0,4,2,238,232,0,4,2,222,16,600,362,4,115,3,12,1,2,0,0,4,3,0,78
24,IAŞI,"ŞCOALA GIMNAZIALĂ IUGANI - ŞCOALA NOUĂ",526,MIRCEŞTI,97811,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:42:34",1351,1338,0,12,1,688,675,0,12,1,652,36,1400,712,12,326,14,26,11,9,0,0,2,5,3,244
24,IAŞI,"SCOALA GIMNAZIALA LARGA JIJIA",566,MOVILENI,98257,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:05:41",600,595,0,2,3,298,293,0,2,3,268,30,700,402,14,52,7,58,17,6,0,0,1,6,0,107
24,IAŞI,"SCOALA GIMNAZIALA LETCANI",515,LEŢCANI,97679,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:08:15",1951,1946,1,2,2,1047,1043,0,2,2,979,68,2100,1053,46,608,13,157,56,15,0,3,8,12,6,55
24,IAŞI,"SCOALA GIMNAZIALA LETCANI",516,LEŢCANI,97679,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:14:24",1722,1717,1,3,1,863,859,0,3,1,828,35,1900,1037,23,492,10,156,70,9,0,0,12,3,4,49
24,IAŞI,"SCOALA GIMNAZIALA MACARESTI",590,PRISĂCANI,98603,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:07:31",537,508,0,13,16,306,280,0,10,16,261,45,600,294,1,87,23,109,25,3,0,0,2,4,0,7
24,IAŞI,"SCOALA GIMNAZIALA MACARESTI",589,PRISĂCANI,98603,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 21:49:38",1693,1693,0,0,0,0,0,0,0,0,0,0,1800,1800,0,0,0,0,0,0,0,0,0,0,0,0
24,IAŞI,"SCOALA GIMNAZIALA MAXUT",421,DELENI,96815,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:38:27",1099,1092,0,7,0,381,374,0,7,0,355,26,1200,819,11,220,6,49,40,6,0,3,4,6,3,7
24,IAŞI,"ŞCOALA GIMNAZIALĂ”MIHAI CODREANU”",42,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:34:35",483,426,18,7,32,178,139,0,7,32,175,3,500,322,7,60,10,44,9,1,0,5,2,3,1,33
24,IAŞI,"ŞCOALA GIMNAZIALĂ”MIHAI CODREANU”",43,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:54:01",525,511,4,10,0,173,163,0,10,0,170,3,600,427,4,53,5,35,11,1,4,0,7,1,6,43
24,IAŞI,"ŞCOALA GIMNAZIALĂ MÎNJEȘTI, CORP CLĂDIRE NR. 2",550,MOGOŞEŞTI,98113,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:43:34",515,506,0,9,0,273,264,0,9,0,244,29,600,327,9,139,1,45,12,3,1,6,19,3,1,5
24,IAŞI,"SCOALA GIMNAZIALA ”MIRON BARNOVSCHI”-URICANI",540,MIROSLAVA,97919,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:56:51",1020,1007,0,12,1,399,386,0,12,1,363,36,1100,701,10,166,9,67,26,12,0,1,9,3,1,59
24,IAŞI,"SCOALA GIMNAZIALA MIRONEASA",530,MIRONEASA,97875,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:43:28",1135,1121,0,3,11,425,411,0,3,11,379,46,1200,775,2,312,0,22,33,2,0,0,3,2,1,2
24,IAŞI,"SCOALA GIMNAZIALA MIRONEASA",528,MIRONEASA,97875,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:35:32",1441,1427,0,4,10,442,428,0,4,10,403,39,1600,1158,3,342,0,24,25,1,3,0,0,4,1,0
24,IAŞI,"SCOALA GIMNAZIALA MIRONEASA",529,MIRONEASA,97875,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:08:35",1315,1300,0,5,10,559,544,0,5,10,501,58,1400,841,3,410,4,27,39,6,2,0,2,3,2,3
24,IAŞI,"SCOALA GIMNAZIALA MIROSLOVESTI",545,MIROSLOVEŞTI,98051,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 18:32:28",1547,1486,0,19,42,884,823,0,19,42,827,57,1600,716,28,346,9,298,13,8,2,2,101,10,0,10
24,IAŞI,"SCOALA GIMNAZIALA MOGOSESTI-SIRET",553,MOGOŞEŞTI-SIRET,98168,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:51:03",1390,1368,0,12,10,672,650,0,12,10,619,53,1500,828,66,249,4,115,78,11,0,2,9,16,3,66
24,IAŞI,"ŞCOALA GIMNAZIALĂ MOŞNA",556,MOŞNA,98202,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:11:50",1512,1511,0,1,0,139,138,0,1,0,126,13,1700,1561,1,89,1,19,12,0,0,0,3,0,0,1
24,IAŞI,"ȘCOALA GIMNAZIALĂ MOȘNA",558,MOŞNA,98202,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:05:01",1343,1342,0,1,0,204,203,0,1,0,184,20,1500,1296,0,138,3,12,15,1,0,0,13,0,0,2
24,IAŞI,"ȘCOALA GIMNAZIALĂ MOȘNA",557,MOŞNA,98202,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:28:55",1455,1453,0,2,0,328,326,0,2,0,274,54,1600,1272,13,191,1,26,18,3,0,1,11,5,1,4
24,IAŞI,"ȘCOALA GIMNAZIALĂ MOȘNA",559,MOŞNA,98202,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 21:35:06",1454,1454,0,0,0,1,1,0,0,0,1,0,1600,1599,0,1,0,0,0,0,0,0,0,0,0,0
24,IAŞI,"ȘCOALA GIMNAZIALĂ MOȘNA",560,MOŞNA,98202,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:15:25",1765,1761,0,3,1,40,36,0,3,1,37,3,1900,1860,0,29,0,4,1,0,0,0,2,0,0,1
24,IAŞI,"SCOALA GIMNAZIALA MUNCELU DE SUS",554,MOGOŞEŞTI-SIRET,98168,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:12:06",894,880,0,5,9,482,468,0,5,9,417,51,1000,481,18,148,4,102,115,9,1,0,0,8,0,12
24,IAŞI,"SCOALA GIMNAZIALA MUNCELU DE SUS",555,MOGOŞEŞTI-SIRET,98168,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:24",857,845,0,5,7,469,457,0,5,7,420,49,900,431,25,186,1,73,105,4,3,0,2,9,1,11
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",189,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:54:45",1544,1540,0,4,0,326,322,0,4,0,320,6,1700,1374,13,78,5,39,14,7,2,9,7,2,1,143
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",190,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:22:27",1597,1588,3,6,0,287,281,0,6,0,280,7,1800,1513,10,86,4,29,11,2,0,4,19,0,4,111
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",188,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:09:52",1808,1795,4,7,2,327,318,0,7,2,320,7,2000,1673,8,111,8,34,21,4,1,7,17,1,4,104
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",192,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:58:38",1665,1656,0,9,0,341,332,0,9,0,334,7,1900,1559,5,108,4,47,10,3,3,11,15,0,5,123
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",191,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:43:07",1642,1637,0,5,0,229,224,0,5,0,219,10,1800,1571,5,73,2,29,9,4,0,4,7,4,2,80
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",186,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:48:39",1742,1727,0,9,6,1742,1727,0,9,6,362,9,1900,1529,15,133,6,29,11,7,0,5,26,1,3,126
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",185,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:45:00",1788,1780,1,7,0,293,286,0,7,0,286,7,2000,1707,9,103,8,33,8,8,0,4,14,3,3,93
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",187,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:04:03",1618,1605,3,10,0,288,278,0,10,0,280,8,1800,1512,9,97,3,24,16,0,3,4,21,1,6,96
24,IAŞI,"SCOALA GIMNAZIALA ”NICOLAE IORGA” BUHALNITA",356,CEPLENIŢA,96147,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:54:30",1182,1176,0,6,0,567,561,0,6,0,508,59,1200,633,21,229,4,143,68,19,0,0,0,3,3,18
24,IAŞI,"ȘCOALA GIMNAZIALA NR. 1 COSTEȘTI-CORP A",387,COSTEŞTI,100282,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:40:14",1061,1046,2,13,0,669,655,1,13,0,593,76,1100,431,10,102,6,419,14,16,0,0,1,17,0,8
24,IAŞI,"SCOALA GIMNAZIALA OBOROCENI",482,HELEŞTENI,97465,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:20:12",625,609,0,3,13,330,314,0,3,13,294,36,700,370,2,90,2,177,5,6,0,0,2,3,0,7
24,IAŞI,"ȘCOALA GIMNAZIALĂ OPRIȘENI",720,ŢUŢORA,99922,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:58:17",587,555,0,6,26,310,278,0,6,26,251,59,600,290,6,30,4,151,10,5,0,0,34,3,0,8
24,IAŞI,"ŞCOALA GIMNAZIALA OSOI",643,SINEŞTI,99058,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:31:42",841,829,0,6,6,195,185,0,6,4,170,25,900,705,5,88,2,53,17,1,2,0,0,1,1,0
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”OTILIA CAZIMIR”",221,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:30:59",1098,1083,5,10,0,333,323,0,10,0,326,7,1198,865,5,119,7,47,15,2,1,9,15,3,3,100
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”OTILIA CAZIMIR”",222,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:58:39",1163,1153,1,9,0,329,320,0,9,0,316,13,1300,971,14,115,8,46,16,8,0,9,12,2,4,82
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”OTILIA CAZIMIR”",223,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:57:19",1286,1271,4,11,0,440,429,0,11,0,430,10,1400,960,12,137,8,81,20,9,3,12,16,2,9,121
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”OTILIA CAZIMIR”",220,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:08:55",1123,1111,0,12,0,372,360,0,12,0,356,16,1200,828,25,124,8,48,12,9,3,12,10,1,6,98
24,IAŞI,"SCOALA GIMNAZIALA PAUSESTI",434,DUMEŞTI,96940,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:40:45",1417,1410,0,3,4,821,814,0,3,4,693,128,1500,679,174,184,95,113,26,36,2,0,13,9,3,38
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”PETRU PONI”",16,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:58:52",1254,1241,2,11,0,410,399,0,11,0,388,22,1400,990,17,126,5,42,18,7,1,14,6,1,5,146
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”PETRU PONI”",15,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:08:23",1307,1297,4,6,0,473,467,0,6,0,461,12,1500,1027,16,159,9,62,25,7,2,8,16,5,5,147
