precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-voturi","PARTIDUL NEAMUL ROMÂNESC-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA USR PLUS-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL LIGA ORGANIZATA A REGIUNILOR DREPTE-voturi",PSD-ALDE-PNȚCD-ADER-voturi
14,CONSTANŢA,"AGENȚIA FISCALĂ NR.1-4",134,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:13:12",1695,1680,4,10,1,606,595,0,10,1,586,20,1900,1294,26,44,193,2,4,12,146,17,30,14,5,93
14,CONSTANŢA,"AGENȚIA FISCALĂ NR.1-4",135,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:33",1450,1434,3,13,0,474,461,0,13,0,453,21,1600,1126,12,21,139,0,2,9,131,15,28,4,4,88
14,CONSTANŢA,"ANEXA - COLEGIUL ”KEMAL ATATURK”",260,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:58:50",765,754,0,11,0,334,323,0,11,0,325,9,800,466,26,20,174,0,2,4,26,5,10,7,1,50
14,CONSTANŢA,"ANEXA - COLEGIUL ”KEMAL ATATURK”",259,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:12:07",916,904,1,10,1,348,337,0,10,1,318,30,1000,652,23,14,171,0,2,12,19,2,10,10,0,55
14,CONSTANŢA,"ANEXĂ LA COLEGIUL NAŢIONAL ”MIRCEA CEL BĂTRÂN”",199,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:16:38",653,617,0,14,22,253,217,0,14,22,249,4,700,447,7,13,84,0,4,1,62,10,11,4,1,52
14,CONSTANŢA,"ANEXĂ LA COLEGIUL NAŢIONAL ”MIRCEA CEL BĂTRÂN”",200,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:24:50",627,595,7,11,14,256,232,0,11,13,247,9,700,444,6,18,89,3,3,5,67,4,11,0,1,40
14,CONSTANŢA,"ANEXA LICEULUI TEHNOLOGIC ”NICOLAE DUMITRESCU”",427,CUMPĂNA,61620,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:06:30",1823,1806,2,11,4,894,879,0,11,4,844,50,2000,1106,38,52,227,9,8,23,133,12,40,12,9,281
14,CONSTANŢA,"ANEXĂ ŞCOALA GIMNAZIALĂ NR.8",36,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:19:19",1279,1267,0,12,0,462,450,0,12,0,440,22,1400,938,24,20,119,2,4,7,98,9,35,13,7,102
14,CONSTANŢA,"ANEXĂ ŞCOALA GIMNAZIALĂ NR.8",37,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:05:07",1728,1719,0,9,0,550,541,0,9,0,528,22,1900,1350,26,29,141,6,3,10,103,13,44,12,8,133
14,CONSTANŢA,"ANEXĂ ŞCOALA GIMNAZIALĂ NR.8",32,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:23:41",931,924,1,6,0,389,383,0,6,0,378,11,1000,611,12,15,101,9,3,8,108,12,20,3,9,78
14,CONSTANŢA,"ANEXĂ ŞCOALA GIMNAZIALĂ NR.8",33,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:23:49",1653,1647,1,5,0,585,580,0,5,0,559,26,1800,1215,34,27,161,5,4,15,117,23,28,10,8,127
14,CONSTANŢA,"ANEXĂ ŞCOALA GIMNAZIALĂ NR.8",34,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:11:59",1368,1363,1,4,0,416,412,0,4,0,384,32,1500,1084,22,20,98,3,4,9,52,27,23,15,8,103
14,CONSTANŢA,"ANEXĂ ŞCOALA GIMNAZIALĂ NR.8",35,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:24:28",1243,1236,2,5,0,446,441,0,5,0,430,16,1400,954,19,11,105,4,2,9,85,20,38,10,9,118
14,CONSTANŢA,"ATELIER ŞCOALĂ",202,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:11:09",713,700,1,12,0,299,287,0,12,0,285,14,800,490,7,17,95,2,3,6,55,9,20,3,4,64
14,CONSTANŢA,"BAZA SPOTIVĂ PESCĂRUȘ",216,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:55:58",1111,1102,0,9,0,546,537,0,9,0,520,26,1200,654,41,33,208,1,7,10,39,5,52,7,1,116
14,CONSTANŢA,"CAMIN CULTURAL",536,SILIŞTEA,62949,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:54:08",442,431,0,8,3,442,431,0,8,3,391,51,700,258,6,9,185,0,3,8,5,2,8,6,4,155
14,CONSTANŢA,"CĂMIN CULTURAL",334,"ORAŞ NEGRU VODĂ",62397,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:22:07",1257,1233,0,14,10,593,569,0,14,10,542,51,1400,807,59,47,269,0,5,12,10,3,9,3,1,124
14,CONSTANŢA,"CĂMIN CULTURAL",454,INDEPENDENŢA,61871,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:00",293,284,0,4,5,179,170,0,4,5,161,18,300,121,0,33,75,0,0,0,1,1,0,1,0,50
14,CONSTANŢA,"CĂMIN CULTURAL ALMĂLĂU",505,OSTROV,62538,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:36:25",674,664,1,9,0,304,295,0,9,0,272,32,700,396,8,24,74,1,3,1,20,2,5,4,1,129
14,CONSTANŢA,"CAMIN CULTURAL BUGEAC",509,OSTROV,62538,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:20:46",157,150,0,7,0,93,86,0,7,0,81,12,200,107,3,2,17,1,1,1,6,1,1,1,1,46
14,CONSTANŢA,"CĂMIN CULTURAL COBADIN",396,COBADIN,61318,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:59:14",1934,1914,3,17,0,878,861,0,17,0,792,86,2099,1220,57,172,245,1,5,23,23,5,19,16,3,223
14,CONSTANŢA,"CĂMIN CULTURAL CORBU DE SUS",411,CORBU,61513,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 15:40:13",1738,1714,0,15,9,860,836,0,15,9,809,51,1900,1031,27,324,249,3,18,18,25,3,30,27,3,82
14,CONSTANŢA,"CAMIN CULTURAL CRUCEA",415,CRUCEA,61559,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:54:47",900,896,2,2,0,457,455,0,2,0,401,56,1000,543,42,18,261,0,4,12,2,2,1,5,3,51
14,CONSTANŢA,"CĂMIN CULTURAL ESECHIOI",506,OSTROV,62538,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:51:22",205,193,0,12,0,138,126,0,12,0,108,30,200,62,1,4,13,0,1,0,2,0,1,1,0,85
14,CONSTANŢA,"CAMIN CULTURALGĂLBIORI",416,CRUCEA,61559,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 22:22:47",265,257,0,6,2,155,147,0,6,2,136,19,300,145,4,2,112,0,0,7,1,0,0,0,0,10
14,CONSTANŢA,"CĂMIN CULTURAL GALIȚA",508,OSTROV,62538,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:58:14",578,570,0,8,0,278,270,0,8,0,229,49,600,322,5,9,50,1,2,7,27,3,3,9,1,112
14,CONSTANŢA,"CĂMIN CULTURAL GÎRLIȚA",507,OSTROV,62538,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:28:50",242,234,1,7,0,167,160,0,7,0,146,21,300,133,6,6,23,0,0,5,4,1,2,4,0,95
14,CONSTANŢA,"CĂMIN CULTURAL HORIA",448,HORIA,63278,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:03",709,666,0,18,25,461,418,0,18,25,421,40,700,239,2,120,186,1,0,4,4,4,7,10,4,79
14,CONSTANŢA,"CAMIN CULTURAL IVRINEZU MARE",517,PEŞTERA,62707,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:44:59",728,724,0,4,0,340,336,0,4,0,285,55,800,460,15,21,133,1,3,9,5,2,7,8,4,77
14,CONSTANŢA,"CAMIN CULTURAL LIPNITA",465,LIPNIŢA,62057,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:52:05",749,742,0,6,1,420,413,0,6,1,374,46,801,381,53,7,185,0,3,4,17,3,6,7,1,88
14,CONSTANŢA,"CĂMIN CULTURAL NEGREȘTI",400,COBADIN,61318,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:31:37",371,361,0,9,1,198,188,0,9,1,163,35,400,202,4,71,20,0,0,2,2,2,3,5,0,54
14,CONSTANŢA,"CĂMIN CULTURAL OSTROV",504,OSTROV,62538,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:34:25",1137,1133,0,4,0,566,562,0,4,0,516,50,1133,567,23,19,157,1,6,8,37,11,8,10,7,229
14,CONSTANŢA,"CĂMIN CULTURAL OSTROV",503,OSTROV,62538,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:50:35",927,921,0,4,2,431,425,0,4,2,390,41,1000,569,25,18,140,0,6,5,11,5,5,4,1,170
14,CONSTANŢA,"CĂMIN CULTURAL PECINEAGA",514,PECINEAGA,62672,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:08:23",1321,1301,4,7,9,780,763,1,7,9,708,62,1400,620,18,44,244,0,4,12,17,8,13,8,6,334
14,CONSTANŢA,"CĂMIN CULTURAL PEŞTERA",516,PEŞTERA,62707,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:00:42",1544,1537,1,3,3,836,830,0,3,3,726,110,1700,864,26,51,252,4,7,20,13,9,13,16,9,306
14,CONSTANŢA,"CĂMIN CULTURAL SAT CIOCÎRLIA",394,CIOCÂRLIA,61283,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 19:47:10",1299,1279,1,8,11,840,821,0,8,11,775,65,1400,560,47,97,315,0,0,8,15,3,10,16,2,262
14,CONSTANŢA,"CĂMIN CULTURAL SAT CIOCÎRLIA DE SUS",395,CIOCÂRLIA,61283,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:51:50",1217,1200,0,9,8,778,761,0,9,8,710,68,1300,522,51,86,358,1,4,14,12,4,3,5,2,170
14,CONSTANŢA,"CĂMIN CULTURAL SIMINOC",307,"ORAŞ MURFATLAR",62360,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:01:17",1040,1033,0,5,2,660,653,0,5,2,627,33,1100,440,21,177,276,0,3,3,30,3,22,7,3,82
14,CONSTANŢA,"CĂMIN CULTURAL VIILE",456,"ION CORVIN",61951,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:43:10",806,777,0,6,23,594,565,0,6,23,527,67,900,306,20,22,308,1,1,4,30,3,3,6,1,128
14,CONSTANŢA,"CAMIN CULTURAL VULTURU",558,VULTURU,63170,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:48:46",583,566,0,3,14,392,375,0,3,14,343,49,600,208,7,22,37,2,4,3,4,2,8,2,1,251
14,CONSTANŢA,"CĂMINUL CULTURAL",492,"MIHAIL KOGĂLNICEANU",62191,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:51:24",702,696,0,6,0,416,410,0,6,0,364,52,800,384,13,24,210,0,4,6,8,0,1,4,0,94
14,CONSTANŢA,"CĂMINUL CULTURAL",382,CASTELU,61121,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:16:48",1408,1398,0,7,3,696,686,0,7,3,616,80,1500,804,21,218,263,1,2,17,9,6,6,9,4,60
14,CONSTANŢA,"CĂMINUL CULTURAL",381,CASTELU,61121,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:17:57",1154,1145,2,4,3,604,597,0,4,3,551,53,1300,696,22,191,231,2,5,12,11,4,4,9,1,59
14,CONSTANŢA,"CĂMINUL CULTURAL CANLIA",467,LIPNIŢA,62057,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:02:46",422,419,0,3,0,213,210,0,3,0,199,14,500,287,27,5,98,0,1,8,0,1,1,5,1,52
14,CONSTANŢA,"CĂMINUL CULTURAL CĂSCIOARELE",385,CERCHEZU,61167,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:41:50",246,230,1,13,2,177,161,1,13,2,158,19,300,123,1,4,115,0,1,1,3,1,1,2,0,29
14,CONSTANŢA,"CĂMINUL CULTURAL CERCHEZU",384,CERCHEZU,61167,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:24:47",452,400,0,35,17,317,265,0,35,17,289,28,500,183,6,7,85,0,2,4,2,5,2,5,2,169
14,CONSTANŢA,"CĂMINUL CULTURAL DOBROMIR -",434,DOBROMIR,61737,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:52:53",742,730,0,5,7,462,450,0,5,7,318,144,802,339,5,32,84,0,0,1,1,2,0,5,1,187
14,CONSTANŢA,"CĂMINUL CULTURAL DUMBRĂVENI",440,DUMBRĂVENI,63161,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:13:32",414,369,0,29,16,314,269,0,29,16,289,25,401,87,77,2,44,0,2,4,2,1,0,2,1,154
14,CONSTANŢA,"CĂMINUL CULTURAL LUMINA",475,LUMINA,63152,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:35:45",1558,1536,1,16,5,768,747,0,16,5,727,41,1700,932,132,43,206,2,5,68,62,5,18,11,16,159
14,CONSTANŢA,"CĂMINUL CULTURAL TICHILEȘTI",449,HORIA,63278,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:02:16",269,258,0,9,2,182,171,0,9,2,169,13,300,118,6,69,34,0,0,2,1,1,1,1,1,53
14,CONSTANŢA,"CĂMINUL CULTURAL TORTOMAN",545,TORTOMAN,63189,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:44:54",848,840,0,5,3,848,840,0,5,3,782,66,1600,752,16,142,265,1,2,17,50,12,14,14,1,248
14,CONSTANŢA,"CĂMINUL CULTURAL VIROAGA",386,CERCHEZU,61167,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:44:55",406,383,0,15,8,276,253,0,15,8,224,52,800,524,7,12,102,0,0,3,5,2,3,4,2,84
14,CONSTANŢA,"CAMPUS SOCIAL ”HENRI COANDĂ”",211,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:14:17",1732,1722,1,9,0,789,780,0,9,0,625,164,1900,1111,36,28,101,4,16,24,21,30,31,20,10,304
14,CONSTANŢA,"CARTIER TOMIS PLUS",208,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:08:14",1157,1124,18,15,0,513,497,1,15,0,498,3,1200,9,13,19,138,2,2,12,194,9,38,6,0,65
14,CONSTANŢA,"CASA AGRONOMULUI MĂGURA",387,CERCHEZU,61167,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:12:08",84,71,0,10,3,70,57,0,10,3,59,11,100,30,2,0,30,0,0,0,2,1,0,1,0,23
14,CONSTANŢA,"CASA CĂSĂTORIILOR",323,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:51:03",1533,1518,0,15,0,642,627,0,15,0,611,31,1700,1058,45,137,112,1,100,12,57,6,20,10,8,103
14,CONSTANŢA,"CASA DE CULTURA",293,"ORAŞ HÂRŞOVA",60801,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:14:27",765,752,2,11,0,415,404,0,11,0,376,39,800,201,24,13,172,3,6,10,15,3,3,9,1,117
14,CONSTANŢA,"CASA DE CULTURĂ",324,"ORAŞ NĂVODARI",60507,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:59:51",1508,1495,1,11,1,682,670,0,11,1,653,28,1600,919,54,130,121,2,82,10,81,4,24,13,7,125
14,CONSTANŢA,"CASA DE CULTURĂ",325,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:28:36",1783,1767,5,10,1,773,762,0,10,1,741,32,1800,1027,45,144,125,6,118,13,86,8,20,16,5,155
14,CONSTANŢA,"CASA DE CULTURĂ",332,"ORAŞ NEGRU VODĂ",62397,5,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:34:00",1275,1251,2,15,7,615,593,0,15,7,566,49,1400,785,64,46,301,0,2,10,14,1,5,3,3,117
14,CONSTANŢA,"CASA DE CULTURĂ ”I.N.ROMAN”",238,"MUNICIPIUL MEDGIDIA",60847,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:17:52",862,852,0,10,0,386,376,0,10,0,371,15,900,514,31,7,164,0,3,8,55,3,15,3,1,81
14,CONSTANŢA,"CASA MUNICIPALĂ DE CULTURĂ",212,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:28:14",1447,1432,4,8,3,712,701,0,8,3,680,32,1600,888,43,42,220,3,5,14,70,5,76,15,3,184
14,CONSTANŢA,"CENTRU DE TINERET",557,"VALU LUI TRAIAN",63125,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:33:23",1538,1513,0,20,5,792,767,0,20,5,758,34,1700,908,35,26,533,2,3,8,59,2,16,11,2,61
14,CONSTANŢA,"CENTRUL CULTURAL DUNĂREA VECHE DIN COMUNA GÂRLICIU",443,GÂRLICIU,61808,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:55:33",1294,1216,0,52,26,930,852,0,52,26,806,124,1400,470,38,67,221,13,11,54,13,16,11,28,12,322
14,CONSTANŢA,"CENTRUL CULTURAL ”GABRIEL COTABIȚĂ” POIANA",344,"ORAŞ OVIDIU",60687,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:56:57",939,932,1,5,1,490,484,0,5,1,452,38,1000,510,7,12,336,2,5,11,35,2,3,10,1,28
14,CONSTANŢA,"CENTRUL CULTURAL OVIDIU",343,"ORAŞ OVIDIU",60687,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:40:09",1840,1826,2,10,2,900,888,0,10,2,824,76,2000,1100,35,45,472,1,8,23,80,5,20,14,9,112
14,CONSTANŢA,"CENTRUL DE PERFECȚIONARE AL MARINEI CIVILE",110,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:06:13",1504,1495,1,8,0,550,542,0,8,0,537,13,1600,1050,17,25,127,3,4,22,182,16,36,5,11,89
14,CONSTANŢA,"CENTRUL DE PERFECȚIONARE AL MARINEI CIVILE",108,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:53:06",1990,1974,5,11,0,714,703,0,11,0,681,33,2100,1375,41,27,216,6,7,13,169,24,29,14,6,129
14,CONSTANŢA,"CENTRUL DE PERFECȚIONARE AL MARINEI CIVILE",109,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:35:29",1811,1799,2,10,0,699,689,0,10,0,673,26,2000,1301,36,42,219,5,2,14,170,13,23,9,8,132
14,CONSTANŢA,"CENTRUL JUDEŢEAN DE RESURSE ŞI ASISTENŢĂ EDUCAŢIONALĂ",178,"MUNICIPIUL CONSTANŢA",60419,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:34:16",1203,1183,7,13,0,467,454,0,13,0,454,13,1300,809,25,23,162,1,4,5,104,21,26,8,4,71
14,CONSTANŢA,"CENTRUL JUDEŢEAN DE RESURSE ŞI ASISTENŢĂ EDUCAŢIONALĂ",180,"MUNICIPIUL CONSTANŢA",60419,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:44:17",1043,1034,4,5,0,470,465,0,5,0,440,30,1100,630,15,26,139,5,0,5,116,24,17,7,2,84
14,CONSTANŢA,"CENTRUL JUDEŢEAN DE RESURSE ŞI ASISTENŢĂ EDUCAŢIONALĂ",179,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:33:32",959,937,8,14,0,403,389,0,14,0,394,9,1000,597,14,17,127,1,0,4,130,13,22,5,2,59
14,CONSTANŢA,"CENTRUL PERMANENT PENTRU PERSOANE ABUZATE",296,"ORAŞ HÂRŞOVA",60801,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:42:45",1216,1204,0,8,4,627,615,0,8,4,560,67,1300,673,39,20,249,0,6,15,20,1,17,9,1,183
14,CONSTANŢA,"CENTRUL ȘCOLAR ”ALBATROS”",118,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:02:48",981,971,2,8,0,365,357,0,8,0,359,6,1100,735,19,17,91,1,1,6,102,16,24,3,7,72
14,CONSTANŢA,"CENTRUL ȘCOLAR ”ALBATROS”",119,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:52",1030,1023,0,7,0,387,380,0,7,0,368,19,1100,713,19,20,78,2,0,14,97,12,36,9,8,73
14,CONSTANŢA,"CENTRUL ȘCOLAR ”ALBATROS”",120,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:38:38",783,772,0,11,0,268,257,0,11,0,247,21,800,532,18,10,73,2,1,4,56,6,20,6,3,48
14,CONSTANŢA,"CENTRUL ȘCOLAR ”ALBATROS”",116,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:17:27",1135,1119,2,14,0,420,406,0,14,0,404,16,1200,780,18,15,118,3,7,9,108,11,18,8,3,86
14,CONSTANŢA,"CENTRUL ȘCOLAR ”ALBATROS”",117,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:06:12",1654,1644,2,8,0,539,531,0,8,0,531,8,1800,1261,20,35,165,4,4,5,134,14,29,12,5,104
14,CONSTANŢA,"CENTRUL SCOLAR PENTRU EDUCATIE INCLUZIVA ”DELFINUL” (ŞCOALA AJUTATOARE NR. 1)",122,"MUNICIPIUL CONSTANŢA",60419,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:59:16",1758,1745,2,11,0,596,585,0,11,0,551,45,1900,1304,22,37,174,2,11,8,102,19,32,13,6,125
14,CONSTANŢA,"CENTRUL SCOLAR PENTRU EDUCATIE INCLUZIVA ”DELFINUL” (ŞCOALA AJUTATOARE NR. 1)",121,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:56",1619,1608,2,9,0,575,566,0,9,0,544,31,1800,1225,29,28,155,4,3,13,138,15,37,8,3,111
14,CONSTANŢA,"CENTRUL SCOLAR PENTRU EDUCATIE INCLUZIVA”MARIA MONTESSORI” (ŞCOALA AJUTATOARE NR. 2)",95,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:04:21",864,854,3,7,0,297,290,0,7,0,290,7,900,603,14,18,76,1,1,5,62,9,27,10,2,65
14,CONSTANŢA,"CENTRUL SCOLAR PENTRU EDUCATIE INCLUZIVA”MARIA MONTESSORI” (ŞCOALA AJUTATOARE NR. 2)",94,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:34:51",1123,1116,0,7,0,403,396,0,7,0,388,15,1200,797,11,26,118,3,5,13,116,7,28,5,3,53
14,CONSTANŢA,"CENTRUL SCOLAR PENTRU EDUCATIE INCLUZIVA”MARIA MONTESSORI” (ŞCOALA AJUTATOARE NR. 2)",93,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:18:30",824,818,0,6,0,293,287,0,6,0,280,13,900,607,11,18,81,1,4,5,72,11,11,6,7,53
14,CONSTANŢA,"CENTRUL SCOLAR PENTRU EDUCATIE INCLUZIVA”MARIA MONTESSORI” (ŞCOALA AJUTATOARE NR. 2)",92,"MUNICIPIUL CONSTANŢA",60419,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:10:53",1656,1645,2,9,0,566,557,0,9,0,536,30,1800,1234,38,36,150,4,14,17,119,13,37,16,10,82
14,CONSTANŢA,"CENTRU PENTRU TINERET",519,"POARTA ALBĂ",62761,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:49:09",1585,1569,2,8,6,941,926,1,8,6,870,71,1700,759,81,87,414,1,5,9,54,91,10,10,7,101
14,CONSTANŢA,"CENTRU PENTRU TINERET",520,"POARTA ALBĂ",62761,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:00:27",1448,1434,0,5,9,822,808,0,5,9,728,94,1600,778,68,47,342,2,13,10,42,76,8,8,6,106
14,CONSTANŢA,"CLĂDIRE SEDIU ADMINISTRATIV „COLOANA AUTO”",328,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:57:06",2021,1998,15,8,0,787,778,1,8,0,753,34,2100,1313,54,124,172,1,116,16,106,10,22,11,3,118
14,CONSTANŢA,"CLĂDIRE VESTIARE TEREN FOTBAL (STADION)",554,"VALU LUI TRAIAN",63125,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:00:56",1708,1689,3,10,6,867,850,1,10,6,821,46,1900,1033,36,43,592,1,1,12,43,3,16,12,2,60
14,CONSTANŢA,"CLUB SPITAL MANGALIA",232,"MUNICIPIUL MANGALIA",60482,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 10:23:29",901,879,1,10,11,479,458,0,10,11,454,23,1000,523,27,28,183,2,12,8,30,5,59,11,1,88
14,CONSTANŢA,"CLUB TINERET MURFATLAR",305,"ORAŞ MURFATLAR",62360,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:01:26",1479,1461,0,10,8,849,831,0,10,8,786,63,1100,251,36,75,364,4,4,15,44,8,16,15,3,202
14,CONSTANŢA,"CLUBUL SINDICATULUI „PETROCHIMISTUL”",320,"ORAŞ NĂVODARI",60507,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:14:41",1426,1412,4,8,2,586,576,0,8,2,555,31,1600,1014,39,111,104,3,94,11,64,5,29,6,2,87
